payment_id,customer_id,staff_id,rental_id,amount,payment_date
19236,190,1,2057,4.99,2022-07-27 03:49:40.902317-06
19237,190,1,2568,3.99,2022-07-15 08:57:33.023504-06
19247,193,2,2377,6.99,2022-07-06 12:19:33.849505-06
19248,193,2,2841,6.99,2022-07-03 15:59:42.031413-06
19252,194,1,1430,0.99,2022-07-26 07:37:01.969873-06
19255,194,1,2463,3.99,2022-07-13 05:04:24.594597-06
19258,196,1,1348,2.99,2022-07-07 13:52:52.888817-06
19259,196,2,1600,0.99,2022-07-03 20:44:49.928937-06
19270,197,1,2090,2.99,2022-07-08 12:26:55.940082-06
19276,199,1,3299,0.99,2022-07-25 17:47:53.211897-06
19280,200,1,2227,4.99,2022-07-24 01:47:32.576012-06
19281,200,2,2667,3.99,2022-07-18 02:52:08.730896-06
19297,212,1,1356,0.99,2022-07-08 04:36:26.560892-06
19311,214,2,2085,2.99,2022-07-21 11:48:02.473133-06
19328,218,1,2262,0.99,2022-07-18 14:25:08.218201-06
19330,219,2,2417,3.99,2022-07-08 13:14:48.321515-06
19334,221,1,2331,2.99,2022-07-17 07:43:29.597896-06
19348,227,1,1679,2.99,2022-07-15 07:59:12.192666-06
19349,227,2,2155,1.99,2022-07-02 20:20:59.717208-06
19361,230,1,1744,4.99,2022-07-12 01:06:27.080564-06
19375,234,1,1674,2.99,2022-07-17 03:31:17.32-06
19387,236,1,2630,2.99,2022-07-09 18:23:24.193918-06
19391,237,1,1500,0.99,2022-07-26 19:15:35.731056-06
19392,237,2,1518,0.99,2022-07-17 15:23:45.247809-06
19397,238,1,1660,4.99,2022-07-26 23:42:00.768706-06
19400,239,2,1560,4.99,2022-07-20 03:36:08.909232-06
19403,239,1,3383,5.99,2022-07-08 02:03:12.759679-06
19407,241,2,2428,0.99,2022-07-14 14:56:22.686036-06
19413,242,1,1384,4.99,2022-07-12 02:23:02.160351-06
19419,243,1,1452,0.99,2022-07-22 11:57:01.208371-06
19421,244,2,1189,6.99,2022-07-18 02:55:53.751747-06
19424,245,1,1377,2.99,2022-07-04 00:17:09.5473-06
19426,245,1,3157,2.99,2022-07-20 04:59:30.25594-06
19435,249,1,1204,0.99,2022-07-09 01:10:23.877288-06
19436,249,1,1473,5.99,2022-06-30 22:19:25.436578-06
19447,253,2,1378,1.99,2022-07-05 17:50:42.628839-06
19449,253,2,2081,5.99,2022-07-26 04:17:20.066471-06
19451,253,1,2454,4.99,2022-07-08 14:26:31.727971-06
19463,256,2,1965,0.99,2022-07-08 09:33:38.731177-06
19464,256,2,1973,4.99,2022-07-10 19:11:36.557651-06
19467,256,2,2561,4.99,2022-07-10 07:41:54.477638-06
19470,257,2,3083,4.99,2022-07-26 01:01:57.674701-06
19476,259,2,1813,2.99,2022-07-15 23:53:50.838696-06
19479,260,2,2001,2.99,2022-07-24 12:52:11.187208-06
19484,260,2,2958,3.99,2022-07-23 15:41:26.299062-06
19485,260,1,3193,0.99,2022-07-20 16:23:48.752843-06
19495,262,1,2915,1.99,2022-07-25 10:33:08.02867-06
19497,263,2,3257,1.99,2022-07-17 14:52:28.39976-06
19505,266,2,1280,5.99,2022-07-11 04:07:05.370792-06
19510,267,2,1349,4.99,2022-07-21 00:35:27.989441-06
19511,267,2,2265,2.99,2022-07-07 18:51:07.148076-06
19518,16,1,4591,1.99,2022-07-14 04:29:59.350704-06
19520,267,2,11373,0.99,2022-07-23 06:09:39.848192-06
19524,267,2,13236,9.99,2022-07-17 08:39:56.772226-06
19548,269,2,15788,2.99,2022-07-06 20:32:37.257041-06
19553,270,1,11810,0.99,2022-07-03 18:24:33.300058-06
19554,270,2,11841,2.99,2022-06-30 23:27:13.658986-06
19571,272,1,11881,0.99,2022-07-20 02:07:25.899623-06
19587,273,1,15760,6.99,2022-07-23 20:06:09.09366-06
19589,274,2,10855,0.99,2022-07-12 00:16:13.364419-06
19592,274,1,12321,3.99,2022-07-23 01:38:17.793793-06
19602,274,2,15328,2.99,2022-07-09 07:19:09.532568-06
19606,275,1,11610,4.99,2022-07-21 02:10:19.178295-06
19608,275,1,12606,1.99,2022-07-15 16:09:11.935165-06
19618,275,2,15269,2.99,2022-07-08 13:50:58.107439-06
19621,276,1,10763,2.99,2022-07-20 15:29:07.207492-06
19629,276,2,15718,2.99,2022-07-22 16:43:10.391646-06
19631,276,2,15923,4.99,2022-07-26 06:46:55.647069-06
19635,277,2,12149,3.99,2022-07-15 00:19:58.760657-06
19636,277,1,12458,5.99,2022-07-25 11:36:42.183908-06
19638,277,2,13526,4.99,2022-07-19 15:01:51.042487-06
19639,277,1,13714,4.99,2022-07-19 00:02:34.899143-06
19645,278,1,10731,2.99,2022-07-24 20:11:01.879786-06
19646,278,2,10849,3.99,2022-07-10 19:52:59.782086-06
19650,278,1,13896,0.99,2022-07-17 19:34:18.434766-06
19657,279,1,11515,2.99,2022-07-04 08:38:58.050241-06
19666,279,1,14779,5.99,2022-07-08 05:14:32.445179-06
19677,280,1,13667,4.99,2022-07-16 08:35:32.760914-06
19681,280,2,15950,5.99,2022-07-22 07:40:27.404828-06
19683,281,1,14196,1.99,2022-07-18 06:34:15.512935-06
19699,284,2,14746,4.99,2022-07-25 18:35:10.820689-06
19700,284,1,14921,4.99,2022-07-16 06:59:45.830688-06
19712,286,2,11670,0.99,2022-07-19 10:34:34.028921-06
19718,286,2,15629,4.99,2022-07-24 16:26:32.198726-06
19719,287,2,10574,2.99,2022-07-22 19:12:02.120338-06
19720,287,2,10807,4.99,2022-07-15 11:01:28.620557-06
19721,287,2,11106,4.99,2022-07-02 14:53:36.798913-06
19725,287,2,15076,1.99,2022-07-21 20:52:32.107317-06
19728,287,1,15614,2.99,2022-07-25 20:59:48.379975-06
19751,290,1,10901,2.99,2022-07-11 14:26:46.670346-06
19755,290,2,13190,1.99,2022-07-01 03:16:29.141661-06
19758,291,1,10463,4.99,2022-07-17 12:33:01.712364-06
19762,291,2,15663,3.99,2022-07-10 10:31:28.363901-06
19778,293,1,15508,7.99,2022-07-21 19:29:11.7035-06
19780,294,1,10551,6.99,2022-07-05 16:45:03.099452-06
19783,294,2,11071,2.99,2022-07-15 10:50:17.814787-06
19793,295,2,11913,5.99,2022-07-09 20:38:16.803642-06
19810,297,2,11269,0.99,2022-07-18 04:47:32.367726-06
19822,298,2,10248,6.99,2022-07-03 07:58:45.103003-06
19827,298,1,13172,0.99,2022-07-11 23:04:31.458728-06
19843,300,2,12484,2.99,2022-07-09 02:27:53.76401-06
19853,301,1,10883,0.99,2022-07-05 01:34:17.92148-06
19861,302,1,12903,2.99,2022-07-18 14:51:59.521832-06
19863,302,1,14120,4.99,2022-07-20 12:24:01.744873-06
19864,302,2,14247,3.99,2022-07-04 13:34:13.220567-06
19867,302,2,15734,0.99,2022-07-19 18:40:58.931672-06
19868,302,2,15987,6.99,2022-07-18 23:24:47.358446-06
19870,303,2,11673,2.99,2022-07-04 00:38:17.541824-06
19880,304,1,12540,5.99,2022-07-03 18:59:07.539211-06
19881,304,2,13911,3.99,2022-07-14 13:27:51.374255-06
19883,304,1,14899,4.99,2022-07-07 21:27:30.562505-06
19887,305,1,10981,2.99,2022-07-21 05:13:32.50118-06
19890,305,2,12592,3.99,2022-07-27 01:49:28.895489-06
19898,306,2,11674,6.99,2022-07-10 05:41:52.619797-06
19909,307,1,10745,2.99,2022-07-05 08:04:38.897382-06
19912,307,2,13365,6.99,2022-07-09 07:32:03.216961-06
19918,308,1,11765,2.99,2022-07-01 06:07:37.109695-06
19925,308,1,15243,4.99,2022-07-18 14:50:54.724775-06
19931,309,2,11964,6.99,2022-07-18 20:18:25.375136-06
19939,310,2,12710,7.99,2022-07-01 18:12:40.727421-06
19941,310,1,14972,5.99,2022-07-25 17:32:15.028207-06
19952,312,1,12186,2.99,2022-07-03 19:25:57.034504-06
19955,312,1,14504,3.99,2022-07-09 09:15:20.439024-06
19958,313,2,10237,5.99,2022-07-14 20:29:34.591933-06
19965,313,1,15340,0.99,2022-07-22 03:45:07.963799-06
19969,314,2,13120,3.99,2022-07-12 09:10:39.091429-06
19978,315,2,11254,0.99,2022-07-24 13:07:05.138872-06
19996,317,2,14385,0.99,2022-07-14 01:49:25.90875-06
20033,323,1,12169,2.99,2022-07-26 06:20:36.017167-06
20036,323,1,14957,3.99,2022-07-24 19:13:07.138542-06
20079,328,1,13907,3.99,2022-07-02 06:36:04.528879-06
20087,329,1,11130,2.99,2022-07-26 17:52:48.338385-06
20088,329,2,11169,3.99,2022-07-26 18:26:25.498724-06
20103,331,1,13795,0.99,2022-07-04 12:10:45.585105-06
20110,332,2,10439,0.99,2022-07-09 05:31:47.113844-06
20115,332,2,14783,4.99,2022-07-07 22:25:27.359203-06
20132,334,2,13325,4.99,2022-07-11 21:01:17.441327-06
20133,334,1,13876,2.99,2022-07-12 05:41:41.122658-06
20145,336,2,11743,2.99,2022-07-09 21:41:20.12499-06
20148,336,2,12926,3.99,2022-07-05 08:48:53.558086-06
20149,336,2,13066,0.99,2022-07-24 18:17:02.32257-06
20155,337,2,10765,0.99,2022-07-11 01:52:57.893505-06
20157,337,1,11734,3.99,2022-07-09 12:39:40.857117-06
20172,338,1,14619,2.99,2022-07-01 20:41:02.309888-06
20182,339,1,13575,5.99,2022-07-08 06:08:18.770918-06
20188,340,2,10674,3.99,2022-07-18 18:20:06.213597-06
20191,340,2,12598,4.99,2022-07-02 15:01:51.244458-06
20195,340,1,14457,4.99,2022-07-15 11:58:13.509349-06
20199,340,1,15378,9.99,2022-07-16 16:03:24.127767-06
20219,342,1,13755,2.99,2022-07-23 11:11:29.888585-06
20221,342,2,14096,2.99,2022-07-02 16:42:25.971462-06
20230,343,2,13522,3.99,2022-07-27 04:29:05.26704-06
20247,346,2,10389,3.99,2022-07-06 09:48:44.848039-06
20250,346,1,11375,4.99,2022-07-11 02:59:34.065531-06
20253,346,2,15459,2.99,2022-07-22 22:35:56.223476-06
20256,346,2,15825,5.99,2022-07-14 08:21:06.628338-06
20258,347,2,11738,8.99,2022-07-18 05:19:08.341197-06
20260,347,2,12399,10.99,2022-07-20 09:33:15.569843-06
20264,347,2,15426,2.99,2022-07-13 18:27:53.663425-06
20270,348,2,12564,2.99,2022-07-20 00:49:28.315573-06
20278,348,2,14937,7.99,2022-07-25 19:01:33.348826-06
20282,349,2,11192,4.99,2022-07-23 18:09:36.472659-06
20302,351,2,11127,0.99,2022-07-01 18:34:48.701722-06
20310,352,2,11986,0.99,2022-07-24 05:03:34.80788-06
20315,353,1,11186,0.99,2022-07-24 10:12:56.39865-06
20323,353,2,15676,2.99,2022-07-15 11:04:03.563094-06
20330,354,1,14840,5.99,2022-07-01 20:14:03.252248-06
20339,356,1,11535,3.99,2022-07-12 17:19:59.736102-06
20342,356,2,12876,2.99,2022-07-17 04:57:14.808371-06
20358,358,2,11149,5.99,2022-07-08 19:00:37.654186-06
20366,359,1,14258,1.99,2022-07-15 17:17:48.156634-06
20369,359,1,15148,4.99,2022-07-24 18:13:39.587616-06
20370,359,1,15453,1.99,2022-07-18 09:48:42.808855-06
20379,360,2,13894,7.99,2022-07-04 11:45:15.059373-06
20381,360,1,15310,2.99,2022-07-10 02:49:04.909417-06
20382,361,1,10414,0.99,2022-07-01 01:39:12.376811-06
20396,362,2,12244,4.99,2022-07-11 20:53:27.019947-06
20410,363,1,14694,2.99,2022-07-24 10:03:41.963815-06
20414,364,2,10290,5.99,2022-07-23 16:31:57.055397-06
20424,365,2,12322,2.99,2022-07-18 18:03:38.987399-06
20442,367,2,10344,4.99,2022-07-24 13:17:27.087533-06
20445,367,2,12373,8.99,2022-07-17 14:50:17.277672-06
20448,367,1,14413,6.99,2022-07-15 20:59:17.130021-06
20457,368,2,13378,0.99,2022-07-20 02:28:47.986588-06
20463,369,1,10299,0.99,2022-07-08 07:34:51.505184-06
20464,369,2,10359,3.99,2022-07-08 07:12:35.606277-06
20471,370,1,11540,1.99,2022-07-07 07:19:06.916028-06
20472,370,2,11925,0.99,2022-07-27 02:09:20.664924-06
20476,370,2,14786,2.99,2022-07-12 00:14:25.10933-06
20479,370,1,15982,5.99,2022-07-05 15:28:29.827137-06
20485,371,1,13191,4.99,2022-07-12 23:11:22.168468-06
20491,372,2,11438,3.99,2022-07-23 10:50:44.485759-06
20498,372,1,14211,4.99,2022-07-06 04:33:38.808288-06
20509,373,2,12536,5.99,2022-07-07 21:08:39.181538-06
20542,376,2,11792,4.99,2022-07-24 02:58:43.408029-06
20552,377,1,12549,4.99,2022-07-21 19:08:41.980288-06
20564,379,2,11457,3.99,2022-07-18 15:39:40.767498-06
20565,379,1,12503,4.99,2022-07-05 07:12:26.84273-06
20566,379,1,13334,0.99,2022-07-19 08:39:26.860762-06
20567,379,2,13397,7.99,2022-07-11 07:25:10.400441-06
20569,379,1,14011,5.99,2022-07-01 08:19:19.215931-06
20584,380,2,15175,5.99,2022-07-19 23:23:14.801171-06
20589,381,1,10608,0.99,2022-07-18 23:08:29.348613-06
20591,381,1,11519,2.99,2022-07-23 17:04:42.211479-06
20593,381,2,12237,4.99,2022-07-03 10:45:17.091933-06
20602,382,2,10327,3.99,2022-07-19 07:06:19.013226-06
20605,382,1,14009,4.99,2022-07-15 08:36:20.811339-06
20606,382,2,14300,4.99,2022-07-06 03:02:22.501886-06
20614,383,1,12735,4.99,2022-07-01 07:42:23.509365-06
20615,383,2,14039,4.99,2022-07-21 19:02:02.633906-06
20621,384,2,14416,2.99,2022-07-02 10:43:24.41721-06
20622,384,1,14841,0.99,2022-07-08 00:54:49.172853-06
20624,384,2,15321,4.99,2022-07-03 19:44:22.161766-06
20628,385,1,11021,2.99,2022-07-14 10:42:11.042106-06
20630,385,2,12310,2.99,2022-07-22 04:54:28.967357-06
20640,386,2,12961,2.99,2022-07-16 08:38:25.34798-06
20644,386,1,15949,0.99,2022-07-16 09:17:42.837738-06
20647,387,2,11682,2.99,2022-07-20 14:52:35.787248-06
20656,388,2,11604,0.99,2022-07-16 15:23:17.543069-06
20676,389,2,16011,9.99,2022-07-07 18:49:25.881694-06
20678,390,2,12803,2.99,2022-07-08 14:16:31.806542-06
20679,390,1,13413,3.99,2022-07-13 09:21:18.524054-06
20683,390,2,13591,3.99,2022-07-23 21:05:09.558957-06
20684,390,2,13618,7.99,2022-07-03 14:47:29.375279-06
20685,390,2,13893,5.99,2022-07-05 01:18:07.463602-06
20686,390,2,15222,4.99,2022-07-12 03:31:38.012526-06
20687,390,2,15303,8.99,2022-07-16 18:31:24.132664-06
20691,391,2,11434,2.99,2022-07-03 06:41:59.394916-06
20700,392,2,12102,6.99,2022-07-25 20:18:24.096733-06
20706,392,2,14369,0.99,2022-07-07 09:01:11.923359-06
20707,392,2,14438,5.99,2022-07-05 23:10:54.515095-06
20714,393,2,13788,1.99,2022-07-11 15:03:13.774583-06
20719,394,1,10319,4.99,2022-07-14 18:04:31.926133-06
20723,394,1,12389,4.99,2022-07-21 19:43:40.342478-06
20726,394,1,14605,0.99,2022-07-08 23:23:02.100934-06
20733,396,2,10610,0.99,2022-07-19 06:00:53.834931-06
20736,396,2,13355,4.99,2022-07-09 15:54:18.45133-06
20740,396,2,14778,5.99,2022-07-24 20:18:24.764061-06
20751,397,2,12726,2.99,2022-07-21 16:42:35.065315-06
20752,397,1,12772,4.99,2022-07-11 12:07:33.962905-06
20759,398,2,13643,4.99,2022-07-22 01:08:58.930271-06
20762,399,2,10960,5.99,2022-07-17 06:42:19.740947-06
20773,400,1,11600,5.99,2022-07-15 08:34:03.595937-06
20775,400,2,13449,2.99,2022-07-11 18:10:11.847417-06
20776,400,1,14775,2.99,2022-07-20 13:49:43.394518-06
20781,401,2,12479,4.99,2022-07-03 15:01:58.338599-06
20787,401,1,15927,0.99,2022-07-13 06:12:37.516534-06
20798,403,2,11460,0.99,2022-07-23 09:17:28.484051-06
20808,404,1,12325,5.99,2022-07-17 07:05:57.091184-06
20813,404,2,14835,5.99,2022-07-09 22:07:07.67141-06
20817,404,2,15290,10.99,2022-07-27 01:45:40.118915-06
20832,406,2,12505,5.99,2022-07-14 08:04:50.100269-06
20833,406,2,14205,6.99,2022-07-12 10:05:45.055357-06
20836,407,2,10774,4.99,2022-07-19 18:33:18.892922-06
20840,407,2,11518,4.99,2022-07-03 01:54:30.544245-06
20847,407,2,15320,0.99,2022-07-13 01:12:32.715194-06
20848,407,2,15334,1.99,2022-07-03 10:27:41.81081-06
20868,410,1,11107,0.99,2022-07-23 00:19:29.22996-06
20871,410,1,11694,6.99,2022-07-01 08:32:18.523381-06
20872,410,2,12955,8.99,2022-07-08 21:37:36.428142-06
20882,410,1,15518,4.99,2022-07-15 04:21:02.387806-06
20885,411,2,13634,0.99,2022-07-03 04:21:39.826574-06
20891,412,2,10381,2.99,2022-07-21 18:01:07.907562-06
20895,412,1,14535,6.99,2022-07-04 05:52:14.752482-06
20899,413,1,10909,2.99,2022-07-18 06:06:21.168982-06
20916,414,2,13494,2.99,2022-07-21 09:43:41.156773-06
20917,414,2,13657,4.99,2022-07-14 09:11:26.454965-06
20922,415,2,11310,1.99,2022-07-06 20:16:39.903018-06
20924,415,2,12588,2.99,2022-07-24 01:18:45.161717-06
20942,417,1,10478,0.99,2022-07-10 14:58:49.720325-06
20944,417,1,11291,6.99,2022-06-30 21:51:27.68419-06
20962,418,1,11769,2.99,2022-07-15 14:40:22.682138-06
20965,418,1,13537,2.99,2022-07-09 21:43:51.883512-06
20969,418,2,14860,2.99,2022-07-15 04:36:31.745663-06
21006,422,1,15272,3.99,2022-07-01 11:17:59.317474-06
21014,423,2,14902,4.99,2022-07-25 07:40:24.305914-06
21024,424,2,15113,0.99,2022-07-19 17:58:44.48381-06
21025,424,2,15941,9.99,2022-07-18 16:36:35.972694-06
21029,425,2,14881,4.99,2022-07-18 01:47:32.617762-06
21030,425,1,15064,0.99,2022-07-12 12:59:39.61297-06
21042,426,2,14826,2.99,2022-07-02 09:58:40.295388-06
21049,427,1,14287,3.99,2022-07-20 14:18:49.373869-06
21056,429,2,14495,4.99,2022-07-15 08:01:16.214811-06
21057,430,1,12723,0.99,2022-07-25 23:24:52.538693-06
21063,430,1,15031,4.99,2022-07-13 08:23:20.883896-06
21079,433,1,11664,2.99,2022-07-23 09:55:40.969828-06
21080,433,2,12669,6.99,2022-07-16 16:39:46.31116-06
21087,434,1,11242,3.99,2022-07-25 12:10:51.478919-06
21088,434,1,11867,2.99,2022-07-21 02:17:12.600714-06
21090,434,2,12146,2.99,2022-07-03 23:00:30.97076-06
21115,436,2,13382,7.99,2022-07-14 16:23:58.068715-06
21120,436,2,15766,4.99,2022-07-05 22:39:35.323346-06
21121,437,2,10249,0.99,2022-07-20 05:14:28.626149-06
21122,437,2,11417,3.99,2022-07-11 12:04:35.497135-06
21126,437,1,13905,1.99,2022-07-24 16:30:21.478205-06
21127,437,1,14993,1.99,2022-07-08 06:26:56.396574-06
21135,438,2,14582,5.99,2022-07-23 19:54:25.03612-06
21145,439,2,13358,4.99,2022-07-15 10:30:19.58061-06
21148,439,2,15162,4.99,2022-07-08 19:07:14.286705-06
21152,440,2,12403,6.99,2022-07-10 01:18:01.46106-06
21164,441,1,13932,4.99,2022-07-25 03:34:31.301311-06
21169,442,1,12948,0.99,2022-07-17 14:38:04.598196-06
21178,443,1,12415,4.99,2022-07-05 16:21:18.882046-06
21181,443,1,14561,2.99,2022-07-01 10:24:18.87715-06
21183,443,1,15182,0.99,2022-07-14 19:58:42.467167-06
21184,443,2,15393,4.99,2022-07-09 12:32:25.668896-06
21196,444,1,13924,0.99,2022-07-15 19:27:30.099983-06
21204,445,1,11868,4.99,2022-07-03 23:05:16.469775-06
21207,445,1,14612,6.99,2022-07-14 00:41:54.0589-06
21208,445,2,14673,2.99,2022-07-11 23:03:28.900638-06
21210,445,1,14955,4.99,2022-07-24 19:07:40.407746-06
21215,446,2,12253,0.99,2022-07-26 05:28:50.991635-06
21219,447,1,10425,2.99,2022-07-08 07:20:58.540548-06
21234,448,1,13220,2.99,2022-07-16 21:23:40.066603-06
21236,448,1,13982,3.99,2022-07-15 14:12:36.231769-06
21240,448,1,15427,4.99,2022-07-08 02:51:38.842944-06
21244,449,2,10688,6.99,2022-07-19 11:17:31.027817-06
21257,451,2,10337,8.99,2022-07-12 10:14:15.863051-06
21279,452,1,14660,0.99,2022-07-03 05:22:17.281457-06
21288,453,1,14652,4.99,2022-07-06 14:39:40.185205-06
21294,454,2,13513,2.99,2022-07-02 23:12:41.601192-06
21302,455,1,10436,0.99,2022-07-23 04:20:58.737392-06
21305,455,1,12314,4.99,2022-07-25 23:06:13.109095-06
21320,456,1,15910,2.99,2022-07-12 22:58:12.830592-06
21330,458,2,11138,2.99,2022-07-22 17:26:55.507552-06
21332,458,2,12768,0.99,2022-07-19 05:01:26.409927-06
21334,458,2,13487,2.99,2022-07-06 22:59:46.58987-06
21338,459,1,10233,6.99,2022-07-17 19:48:19.447486-06
21358,460,2,13920,5.99,2022-07-21 07:18:21.559459-06
21359,460,2,14864,0.99,2022-07-14 08:10:03.693342-06
21363,461,2,11063,0.99,2022-07-03 18:43:42.366174-06
21365,461,2,12022,2.99,2022-07-14 17:12:07.230767-06
21368,461,1,14186,4.99,2022-07-26 12:31:09.751324-06
21369,461,1,14893,4.99,2022-07-11 14:11:49.301988-06
21375,461,2,15613,7.99,2022-07-23 04:00:08.90289-06
21378,462,1,11808,2.99,2022-07-18 13:23:45.824908-06
21390,463,2,10906,2.99,2022-07-27 03:51:13.809057-06
21398,464,2,11275,1.99,2022-07-11 18:24:20.062388-06
21400,464,2,13943,2.99,2022-07-11 04:43:11.032689-06
21403,464,1,15983,4.99,2022-07-02 15:14:57.154585-06
21407,465,2,11648,6.99,2022-07-23 22:08:57.691064-06
21411,465,1,15550,3.99,2022-07-10 07:53:50.246737-06
21418,466,1,13884,5.99,2022-07-20 00:42:03.174748-06
21429,467,1,14402,2.99,2022-07-09 16:07:43.93958-06
21464,470,2,10944,4.99,2022-07-08 23:29:58.206122-06
21465,470,2,11397,1.99,2022-07-21 12:40:02.177764-06
21470,470,1,12753,10.99,2022-07-17 05:59:19.13431-06
21471,470,2,13585,4.99,2022-07-18 00:21:28.304382-06
21473,470,2,14405,4.99,2022-07-21 22:17:10.924788-06
21479,471,1,14085,7.99,2022-07-10 19:47:51.296965-06
21482,471,2,14538,2.99,2022-07-10 15:13:48.371533-06
21497,473,2,11006,2.99,2022-07-16 01:19:43.067248-06
21499,473,1,11336,0.99,2022-07-17 04:33:13.581168-06
21514,474,1,12083,2.99,2022-07-12 11:06:51.014366-06
21516,474,1,12440,0.99,2022-07-02 09:37:58.97581-06
21520,474,2,15046,4.99,2022-07-09 11:46:50.179002-06
21532,476,1,12616,4.99,2022-07-03 01:45:04.64546-06
21533,476,2,12709,5.99,2022-07-14 15:46:21.086197-06
21535,477,1,10500,4.99,2022-07-15 21:51:06.944867-06
21545,478,1,15027,4.99,2022-07-24 16:14:37.634162-06
21553,479,2,13078,8.99,2022-07-01 01:56:20.902459-06
21556,480,2,11017,0.99,2022-07-26 06:28:15.874039-06
21558,480,2,12905,4.99,2022-07-12 05:06:59.113865-06
21559,480,2,13092,0.99,2022-07-18 07:17:53.078259-06
21568,481,2,12160,2.99,2022-07-25 08:18:32.764262-06
21570,481,2,13497,2.99,2022-07-25 02:48:14.287704-06
21572,481,1,13990,1.99,2022-07-18 19:16:13.660939-06
21578,482,1,13174,4.99,2022-07-24 05:27:29.652341-06
21583,482,1,15391,0.99,2022-07-24 06:46:07.34455-06
21586,482,1,15879,3.99,2022-07-17 07:49:07.295263-06
21594,484,1,12771,4.99,2022-07-04 15:25:20.764364-06
21602,485,2,11188,3.99,2022-07-20 06:44:51.218268-06
21603,485,1,11921,4.99,2022-07-01 04:49:46.347245-06
21625,487,2,15665,2.99,2022-07-05 06:02:16.908779-06
21636,489,1,11705,4.99,2022-07-05 07:55:55.2904-06
21638,489,2,12701,6.99,2022-07-02 03:33:01.739543-06
21640,489,2,14095,5.99,2022-07-03 22:22:03.12342-06
21651,490,1,15448,2.99,2022-07-12 02:58:27.561384-06
21652,491,2,10974,6.99,2022-07-25 04:44:18.778321-06
21682,494,2,15291,4.99,2022-07-21 10:41:07.353926-06
21684,495,1,10783,4.99,2022-07-11 16:44:32.629251-06
21687,495,2,13205,3.99,2022-07-12 00:47:00.162802-06
21693,496,1,11893,3.99,2022-07-18 08:20:13.653494-06
21694,496,2,12605,4.99,2022-07-13 18:30:15.932935-06
21698,496,1,14348,0.99,2022-07-04 12:09:29.52499-06
21702,497,1,13159,4.99,2022-07-06 13:52:09.534453-06
21707,497,1,15919,0.99,2022-07-16 10:35:19.011862-06
21719,499,1,12587,1.99,2022-07-03 11:30:25.493024-06
21737,501,1,12914,4.99,2022-07-12 18:01:46.958151-06
21746,502,1,11435,0.99,2022-07-10 00:07:12.515421-06
21755,503,1,11858,4.99,2022-06-30 23:39:04.063354-06
21767,503,1,15797,0.99,2022-07-12 16:09:19.337835-06
21772,504,1,13166,2.99,2022-07-21 11:12:31.353739-06
21780,505,1,10896,2.99,2022-07-02 06:15:03.336965-06
21781,505,1,11163,0.99,2022-07-12 14:23:32.080805-06
21782,505,1,11907,2.99,2022-07-24 13:21:40.545317-06
21786,505,1,15436,4.99,2022-07-07 01:57:50.249103-06
21787,506,1,10477,2.99,2022-07-12 02:27:31.77418-06
21794,506,1,14074,1.99,2022-07-22 08:12:17.676602-06
21797,506,2,15022,5.99,2022-07-01 02:16:51.392401-06
21803,507,2,14625,4.99,2022-07-17 20:46:46.730262-06
21831,512,2,10670,3.99,2022-07-07 01:09:54.923124-06
21842,512,2,15990,4.99,2022-07-13 07:53:32.743533-06
21846,513,1,11755,3.99,2022-07-17 04:18:57.959437-06
21850,513,1,13596,5.99,2022-07-10 20:40:14.747093-06
21856,513,2,15545,5.99,2022-07-18 18:47:59.384224-06
21861,514,2,12578,0.99,2022-07-14 18:01:37.006406-06
21874,515,1,12486,8.99,2022-07-06 08:54:40.599964-06
21908,519,1,14182,2.99,2022-07-09 17:51:16.697938-06
21915,520,1,13311,0.99,2022-07-02 11:40:13.728785-06
21930,521,1,14423,0.99,2022-07-20 21:24:41.472053-06
21935,522,1,10411,3.99,2022-07-06 15:58:25.058932-06
21944,523,2,10470,1.99,2022-07-15 14:54:09.27717-06
21948,523,1,14766,4.99,2022-07-10 11:10:23.111096-06
21949,523,1,15040,2.99,2022-07-01 14:02:42.165217-06
21956,525,1,10496,2.99,2022-07-06 15:41:25.061086-06
21962,526,1,11503,10.99,2022-07-03 09:19:30.01009-06
21964,526,2,11702,4.99,2022-07-05 10:41:52.76226-06
21967,526,2,13580,0.99,2022-07-24 11:33:18.012487-06
21969,526,2,14487,6.99,2022-07-03 02:20:00.749104-06
21971,526,1,15168,2.99,2022-07-05 07:25:50.388852-06
21975,527,2,10613,0.99,2022-07-07 08:35:16.761535-06
21977,527,1,11150,2.99,2022-07-05 23:41:15.239849-06
21991,529,2,10361,10.99,2022-07-24 20:39:33.701494-06
21996,529,2,13132,3.99,2022-07-01 20:06:36.223219-06
22001,529,1,14970,5.99,2022-07-16 17:39:50.479172-06
22005,530,1,12220,4.99,2022-07-02 01:22:31.993383-06
22007,530,1,12649,4.99,2022-07-25 16:31:16.973744-06
22017,531,2,13300,8.99,2022-07-21 13:56:45.610644-06
22023,532,2,11318,4.99,2022-07-21 01:39:07.468547-06
22024,532,2,12061,3.99,2022-07-12 09:37:27.546088-06
22034,533,1,10614,6.99,2022-07-22 07:06:35.112552-06
22042,533,2,16006,0.99,2022-07-16 03:41:51.694306-06
22048,534,1,12691,5.99,2022-07-20 11:39:29.476329-06
22087,538,2,13770,4.99,2022-07-02 10:41:03.904839-06
22092,539,1,12848,2.99,2022-07-07 06:19:57.459033-06
